601818574 524788595744190464  196.0 99.4897959184%
19853905 495242823671627777  185.0 68.6486486486%
246279584 528193660572401664  200.0 97.5%
900161240 528149093881614336  200.0 100.0%
1614416354 528157122236649473  200.0 98.5%
561469753 528133282626404352  200.0 98.0%
1166552318 528196944934756352  200.0 94.0%
409939522 528195137789112321  200.0 97.0%
22413122 528176575619940352  200.0 88.0%
146961795 527666312617541632  199.0 93.9698492462%
352182651 528143642238521344  192.0 98.4375%
89707325 462383590547132416  184.0 84.2391304348%
330250275 526883649933692928  198.0 53.5353535354%
88749423 528156985472987136  200.0 99.5%
1959179916 528143540933496835  200.0 99.0%
514836413 527066343548674049  200.0 57.0%
434516438 528111734012137472  200.0 96.0%
477536226 527779571685662720  193.0 93.2642487047%
599128234 528141795763298305  200.0 71.5%
243122002 328563500886683648  197.0 97.9695431472%
367652133 528084365775863808  200.0 97.5%
309261308 527888221359702016  200.0 99.5%
1949326362 528181438265696257  200.0 42.5%
229787516 528175954531594240  199.0 61.8090452261%
436682574 528146667141222400  198.0 92.9292929293%
247313838 528001651559260160  191.0 89.5287958115%
895112778 323159904514875392  200.0 100.0%
629162533 528191904395980800  200.0 100.0%
394541964 526177121107189760  197.0 88.8324873096%
2474445941 506563682944294912  199.0 96.9849246231%
1002419258 528164396342603776  200.0 100.0%
447908773 528166199658418176  200.0 98.5%
352557697 123753963265851393  194.0 99.4845360825%
70415426 471258585394315264  199.0 92.9648241206%
487833082 528182269052465152  199.0 80.4020100503%
31626217 523111198834065410  198.0 74.2424242424%
372682510 527837827203993601  200.0 97.0%
778930290 288348704518332417  200.0 99.0%
1465745268 528167396016541697  200.0 78.0%
730746170 528187883878748160  197.0 73.0964467005%
333693558 525231988408467456  195.0 89.7435897436%
420845415 527839987362848769  199.0 100.0%
393950127 528049709051813888  200.0 91.5%
235212915 370915288369594368  200.0 92.5%
297604726 527713653009571840  200.0 84.5%
338224887 525481700667977729  188.0 54.2553191489%
324104847 527464536534949888  200.0 48.5%
282558784 262254971750322176  194.0 98.9690721649%
114407722 505864910270902272  199.0 92.9648241206%
239901768 527972694470705152  200.0 79.0%
174879750 527839203967897600  200.0 100.0%
458154349 527739820034891777  200.0 58.0%
898991250 528109566139977730  200.0 55.5%
110491462 528011747651637249  200.0 99.5%
283662083 523460041437765632  200.0 98.5%
40726417 527623676599205888  196.0 93.8775510204%
240288353 527975365969334273  200.0 96.0%
717127500 501254111518412801  196.0 91.8367346939%
268246603 528157262175424512  200.0 93.0%
279704145 528063777162272768  179.0 100.0%
248428857 527590097982464001  200.0 97.0%
266185556 526776669668130816  193.0 93.2642487047%
245534861 528186532310433792  200.0 90.0%
258809859 528112018302062592  200.0 97.0%
354632057 511155679844130817  199.0 74.3718592965%
317113967 526254108194267137  174.0 88.5057471264%
237204022 521752961395855360  196.0 89.2857142857%
785436932 525973577162428416  198.0 95.9595959596%
422301092 527980109001543682  200.0 98.5%
1560619866 379755931979902976  184.0 100.0%
711953743 524642466730115072  200.0 99.5%
116048503 527857088941543424  200.0 74.0%
181974258 526583868002795520  191.0 88.4816753927%
633551022 527831150794788864  200.0 96.5%
1407903858 528097011438870528  199.0 99.4974874372%
87843045 528002754044645376  200.0 87.0%
1675936831 528154366759276546  198.0 91.4141414141%
1422845312 527830868727832576  194.0 98.4536082474%
433149158 527826874530291713  200.0 100.0%
308200106 372702949346385920  186.0 77.9569892473%
230014851 526486097996427264  200.0 97.5%
208831499 527955042263777280  197.0 65.9898477157%
561405194 483269429292056576  184.0 95.652173913%
255443264 441633560647057409  194.0 75.2577319588%
94305701 471326542145286144  195.0 91.2820512821%
243942557 526891977984733184  200.0 97.5%
291692681 523557379049136128  199.0 91.4572864322%
1352373055 515934269252714496  182.0 96.1538461538%
413727220 454146966956818432  185.0 94.0540540541%
280597171 527849050897661952  199.0 100.0%
1230186678 393048564953513984  200.0 100.0%
246122800 282770932433571840  199.0 99.4974874372%
235316045 404306308964167680  199.0 90.9547738693%
703517714 336217228968095744  191.0 93.7172774869%
520743412 528152719677063168  200.0 78.0%
448146246 169777895173144579  200.0 97.5%
183979842 527770182408626177  200.0 81.5%
496885079 527749707733295104  197.0 91.8781725888%
272902675 527856527731089408  200.0 74.0%
2588367548 528134576942501888  200.0 97.5%
443083482 513810397107732480  191.0 98.4293193717%
247139908 513743767270985728  198.0 78.7878787879%
423492826 498154447059423232  185.0 97.2972972973%
295422775 526475418199941122  197.0 95.9390862944%
232133271 117270980036009984  200.0 95.5%
1368147853 527956783633932288  198.0 96.9696969697%
262835866 527873142707200000  199.0 97.9899497487%
839764837 528194877725499393  200.0 93.0%
1674412652 478304979695177729  178.0 97.191011236%
253397445 528116975679979521  191.0 96.335078534%
361017823 526828260106047488  197.0 80.2030456853%
171205782 435710822976069632  190.0 84.7368421053%
401329790 523144223801880577  179.0 96.6480446927%
827411556 527562473071575040  200.0 96.5%
1552813056 509374562375442432  200.0 100.0%
226840488 523192520424304640  193.0 98.9637305699%
491699748 527687132933292032  200.0 96.0%
251569392 522775998203703296  197.0 60.9137055838%
236961034 528200937043554304  200.0 85.0%
67892334 526068544065122304  195.0 68.7179487179%
298765672 527909593960423424  199.0 97.9899497487%
334626730 528097650844114944  199.0 81.4070351759%
1238746082 473034453028450304  198.0 95.4545454545%
785956932 459163212702027776  182.0 84.6153846154%
234280010 527807632212787200  198.0 67.6767676768%
892743282 527682761499234305  200.0 92.5%
439179847 261030329203175425  191.0 97.3821989529%
405025247 528181617110446080  200.0 86.0%
317005663 514382668440428544  158.0 98.7341772152%
361531973 528112798157373441  200.0 99.5%
1486329691 522350840376352768  193.0 100.0%
312908114 528153643942293504  200.0 85.5%
1882085094 527862618141110272  200.0 94.0%
342407328 526064657631428608  173.0 93.6416184971%
595421062 527181039244820481  199.0 100.0%
2521345178 505598934513754112  198.0 98.9898989899%
233707322 527948214293389312  200.0 80.0%
155893106 528153114021359616  200.0 47.0%
452144969 528198504746057728  200.0 100.0%
400569164 170780295207989249  185.0 78.9189189189%
253448929 528077757667115009  200.0 60.0%
86435364 527980060179849216  199.0 90.9547738693%
282875342 526155879809552385  199.0 96.9849246231%
1363131319 528118125699420160  199.0 96.9849246231%
256202505 219575693271511040  198.0 100.0%
552688036 527770261659983872  200.0 78.5%
1420015508 528199623652175872  200.0 100.0%
55898459 523583927370252288  191.0 98.9528795812%
220538147 509418206583214080  200.0 100.0%
231983029 527886101541687296  199.0 79.8994974874%
428833613 527598103776350208  200.0 97.5%
389353232 487272597122322434  198.0 96.9696969697%
1280177994 528168308629991429  200.0 91.5%
1154776844 512541225262800896  195.0 96.4102564103%
2314929083 528142414930653184  197.0 98.9847715736%
83362653 526221163497021442  198.0 85.3535353535%
250121038 528148198565486592  200.0 98.5%
264934475 526131947148279810  200.0 97.5%
280507418 393323830242181120  198.0 99.4949494949%
571179482 523885457713922048  197.0 88.8324873096%
1288479001 375311180073418752  197.0 92.8934010152%
341592972 520320834880430080  196.0 95.9183673469%
255886288 411690959282663424  184.0 98.3695652174%
321034254 528144889809088512  200.0 97.5%
592451321 525276874109620224  200.0 79.0%
214193516 476112162063015937  197.0 90.8629441624%
519611634 526277710406877185  199.0 97.9899497487%
45530169 527875252240392192  197.0 82.2335025381%
1197318528 528082876231737345  200.0 100.0%
1507471057 528174833956159488  200.0 95.5%
414970353 527795856914010113  199.0 97.9899497487%
577613905 526587437598781440  200.0 99.0%
158292520 527736933884383232  200.0 87.0%
269393402 527523766897635328  194.0 90.206185567%
720108101 528176003835645952  200.0 97.0%
378060982 528158355479461890  195.0 85.641025641%
331806143 528141829108006912  200.0 99.0%
369157944 526790611152539649  199.0 99.4974874372%
1616280721 526748545643446273  189.0 97.8835978836%
287873018 527548090514173952  198.0 76.2626262626%
800522064 287771989261840384  196.0 98.9795918367%
404348634 320347173311115264  190.0 98.9473684211%
446968982 528160263850053633  199.0 97.9899497487%
543552176 527471500303925249  199.0 100.0%
437006766 153952464381550593  200.0 58.5%
762846912 528202433428611073  200.0 100.0%
267024410 528192101574770688  200.0 91.5%
54491915 528044494516539394  198.0 41.4141414141%
982288076 526646159889412096  200.0 56.5%
317417122 527562381803528192  200.0 81.5%
513677492 527655708347858944  199.0 95.4773869347%
348496006 526258537518096384  200.0 96.0%
1421330130 428197962595188736  199.0 97.4874371859%
62092484 528191024120610818  198.0 93.4343434343%
269802086 141180254944370688  197.0 98.9847715736%
217905304 526379515660861440  200.0 93.0%
258382904 519972641567158273  199.0 95.4773869347%
265592542 526421414216466433  200.0 51.0%
254041288 527587437917130752  200.0 92.0%
238672575 527997287486603264  200.0 96.5%
548433825 275956833024352257  195.0 97.4358974359%
140057848 527420921519550464  200.0 84.5%
352479350 528154091780718594  200.0 98.0%
486907919 508874130402209792  199.0 99.4974874372%
431862175 525962868106067970  197.0 72.0812182741%
319255527 521903875255595009  197.0 80.7106598985%
195744427 518329621436461056  200.0 86.5%
264389498 238082704015507457  192.0 99.4791666667%
581172974 528066582174777345  200.0 63.0%
233470891 528203298625445888  200.0 96.5%
293216947 527790122952294401  200.0 84.0%
1479457364 528201634040782848  198.0 96.4646464646%
2319472112 528203755788197890  200.0 98.0%
470506969 382848437357903872  196.0 98.4693877551%
66530506 481285062625722368  196.0 82.1428571429%
267258195 528089599684276225  200.0 98.0%
1622684694 527323682717179906  200.0 100.0%
1579641217 525755046848253952  198.0 69.1919191919%
896090762 525789355827146753  200.0 98.5%
446550739 527308442885578753  199.0 91.959798995%
387318222 517012334888632320  198.0 98.9898989899%
2518128186 528091368074125312  200.0 98.5%
431880989 528200271030009857  200.0 93.5%
250924103 528157657350164480  199.0 87.4371859296%
1183697894 527677587469119488  199.0 99.4974874372%
1367014794 527954850063982592  166.0 98.1927710843%
2235705307 528200897965219840  200.0 99.5%
415811957 528198991939264513  200.0 100.0%
479534637 527363969619472386  200.0 99.0%
348318422 528206171308425216  200.0 100.0%
95940028 379325181367705600  199.0 74.3718592965%
102841951 528181816843575296  198.0 79.2929292929%
422702593 528157465875976193  200.0 95.0%
262129996 524665792793550849  196.0 100.0%
578293746 365400401287192576  200.0 100.0%
729404370 398720681892122624  190.0 100.0%
475278533 528108773697523712  200.0 90.5%
304969614 494294544721379328  194.0 98.9690721649%
216289357 528197060164468736  200.0 100.0%
8135452 354739563048079362  194.0 92.2680412371%
455244875 528181425971789825  200.0 97.0%
50640234 288425849223512064  195.0 98.4615384615%
213698026 422378701901557760  195.0 93.8461538462%
480476212 527158457355366400  193.0 80.310880829%
610028113 344566180092198914  198.0 97.4747474747%
913144110 527559408675352576  195.0 97.4358974359%
214422747 527900566828371968  200.0 70.5%
423276324 525409224994881538  187.0 97.3262032086%
138071929 528187946545840128  200.0 98.0%
312867386 527838453040693249  200.0 94.5%
323174470 286450555155525632  200.0 100.0%
332721893 528204486775304192  199.0 97.4874371859%
755750257 510516799905873920  192.0 100.0%
730080343 514884650981154816  195.0 98.4615384615%
2608691707 528208467689869313  200.0 97.0%
210455526 528156484119457792  200.0 100.0%
214100206 528174884942143489  200.0 90.0%
57774428 526242285424369665  198.0 98.4848484848%
309896565 528175096578334721  200.0 100.0%
234327964 445627745452982272  187.0 93.0481283422%
220588054 527765708650729472  200.0 91.0%
298782571 528196684610678784  200.0 82.5%
550728185 527643567456399360  200.0 97.5%
525345514 528104253340917761  196.0 96.4285714286%
399606231 308891854064197632  198.0 98.9898989899%
293602533 209970893366108161  200.0 94.5%
322844390 528206707906732034  200.0 97.5%
2441571844 491860041637449728  200.0 96.0%
301724606 408293745235603456  198.0 96.9696969697%
523449026 527236513625432065  200.0 100.0%
1672991388 527410245308411904  200.0 57.5%
305158289 167040126776639488  189.0 92.5925925926%
85074779 526018662012973057  197.0 89.3401015228%
246531034 528129774820921344  200.0 91.5%
425971228 528123310752530432  200.0 100.0%
2510554771 527347382816882688  200.0 97.5%
338345848 515958813514797057  199.0 99.4974874372%
106813188 527943771724333057  200.0 82.5%
984477080 492242359086637056  171.0 98.2456140351%
1434170522 528117665907240960  200.0 100.0%
266252598 527421492142022656  192.0 97.3958333333%
225146972 528103742739349504  200.0 97.5%
38746095 528163340242022400  200.0 97.5%
628270716 527956903859855360  200.0 96.5%
247248804 527868704780861440  194.0 96.3917525773%
422087451 527962765369946113  200.0 100.0%
317020721 523919298977202177  194.0 97.9381443299%
161308188 521473313965883392  195.0 53.8461538462%
71211042 527431056153407488  194.0 96.9072164948%
1604290724 528062928163856384  199.0 98.9949748744%
2177493032 527829902939394049  200.0 98.0%
282513639 528204603691528193  199.0 69.3467336683%
874224547 527907280969138176  200.0 96.0%
372452645 315048645093359616  185.0 97.8378378378%
485802274 254916635423539200  200.0 67.0%
1300599420 528170441571975169  200.0 96.5%
489176633 526250471086780417  196.0 97.4489795918%
2236311983 527548391090561024  199.0 100.0%
170894221 500203445983277057  200.0 95.5%
334770108 524798201829019648  198.0 85.8585858586%
248096873 519054886080884736  200.0 100.0%
628774351 527177695491555328  198.0 91.9191919192%
285217530 525905885605146624  194.0 78.3505154639%
580217565 367049576504918016  185.0 98.9189189189%
168598151 527093256702926848  200.0 85.0%
161470969 528148597586415618  199.0 66.3316582915%
247269073 528209237151711232  197.0 96.9543147208%
1460821693 527891822924673024  200.0 90.5%
85727802 526801256824586240  200.0 100.0%
252551281 527773236449525760  197.0 97.9695431472%
200252462 397668587164696576  197.0 95.9390862944%
536207608 523426984970698752  167.0 99.4011976048%
282443785 528205748527173632  200.0 89.5%
344685989 527726833014288384  198.0 96.4646464646%
210585906 528176223433011200  200.0 63.5%
552948682 525992755554557952  198.0 93.9393939394%
348745542 527889128117895168  198.0 92.4242424242%
352834562 528124216080494594  197.0 98.4771573604%
498247249 525875088726319104  191.0 81.6753926702%
2606341688 528211689335185408  200.0 97.5%
1139832157 527766448492400640  199.0 99.4974874372%
275157344 526868047793885184  199.0 96.4824120603%
343949979 194852745499512832  199.0 96.9849246231%
318615471 523828880411348993  180.0 100.0%
253694758 527210136272928769  200.0 90.0%
493923875 528132004978507776  198.0 96.9696969697%
1632635947 526096383724371968  200.0 69.5%
277973075 527882974998437888  199.0 98.9949748744%
377920614 527615283192553472  193.0 72.0207253886%
112087391 527902943526543361  199.0 59.2964824121%
321901268 438065585617129473  194.0 98.4536082474%
365925134 528203559922581505  200.0 64.0%
175008004 528187394814521346  200.0 90.0%
266506194 59191997059170304  193.0 98.9637305699%
473364714 528187092916899841  200.0 98.5%
18610428 528155683586179072  200.0 79.5%
21081020 483746559126163456  199.0 91.959798995%
394944719 528103546294505472  200.0 95.0%
246969890 527912842629246976  200.0 95.5%
566489652 528157205137076224  200.0 99.0%
1051754750 331178917232783360  172.0 100.0%
453269836 527880278652383232  200.0 100.0%
458137007 528096690004185088  200.0 99.0%
92420596 527677065433067520  199.0 98.9949748744%
360945961 145160769191952386  200.0 99.0%
1611292963 528205053447143424  200.0 100.0%
512287288 515524213038260224  194.0 91.7525773196%
1436074231 528197749301575681  200.0 100.0%
247312271 210660062329446400  199.0 99.4974874372%
283376063 525892854841761793  198.0 96.9696969697%
395424952 292982483870416896  183.0 98.9071038251%
289263628 527882007083106304  200.0 100.0%
247312279 506151897213202432  195.0 63.5897435897%
896691746 528018253910929408  196.0 40.306122449%
255932602 332892103715721216  192.0 69.7916666667%
306301950 528193924876095488  200.0 89.0%
311702812 528124449993019392  200.0 60.0%
1476738864 479247761884192768  186.0 96.2365591398%
1310921413 518274700711972864  193.0 98.9637305699%
161213158 528027062569664512  199.0 88.9447236181%
1592309227 442049572807131136  184.0 95.652173913%
426542288 528207765538603008  200.0 79.5%
617642761 528137988861997057  200.0 99.5%
481296930 527749889015705600  168.0 98.8095238095%
371529708 528136825710190592  200.0 93.5%
131958593 426850130785210368  199.0 95.4773869347%
620265675 528132698519257088  198.0 98.4848484848%
181856429 326152620500738048  191.0 98.9528795812%
247202067 528144729448275969  199.0 93.9698492462%
1864754724 525011418219687936  200.0 91.0%
351537309 527925175849734145  195.0 99.4871794872%
355695486 527834652380102656  197.0 97.461928934%
280084629 497499474915123202  200.0 99.5%
62926982 514524123351904258  200.0 93.5%
378636901 213296186969427968  193.0 78.7564766839%
304040668 526973137691238400  200.0 98.0%
2488452878 527881025418821632  200.0 97.0%
418616354 527258743575048192  199.0 93.9698492462%
809489551 406523641921540096  185.0 97.8378378378%
254743658 395891660405473280  196.0 80.612244898%
432639051 524245192702820352  192.0 97.9166666667%
232680239 528188501372968960  196.0 55.1020408163%
551031254 527839701047472128  200.0 88.0%
738967885 528210226240319488  199.0 97.9899497487%
380008092 524568708396494849  182.0 93.4065934066%
228457499 524657227613736961  200.0 91.5%
106162826 527225432987275264  200.0 62.5%
2478002525 520147929940492288  195.0 97.9487179487%
158393987 518395946321735680  199.0 93.9698492462%
189817580 528197644309774336  200.0 74.0%
2201227575 528154486355681281  195.0 96.9230769231%
437079740 448900908907524097  200.0 71.5%
556424136 326869051760582657  164.0 98.7804878049%
436914121 313570739922014209  200.0 96.5%
518121572 528214838049116160  200.0 97.0%
244632599 240873385616347136  178.0 63.4831460674%
255458679 524215513363136512  200.0 92.5%
91795411 473181159224922112  200.0 99.5%
255261564 47337586330574848  184.0 72.8260869565%
498415650 510951299429724160  199.0 89.9497487437%
121171007 527780603601879040  197.0 93.9086294416%
724493131 528091755246137344  198.0 98.4848484848%
122933493 514317225625255937  197.0 90.8629441624%
470576994 522834255085191168  194.0 93.2989690722%
141169605 527829554807599104  197.0 82.2335025381%
1311291169 528175534766043137  200.0 94.0%
78066851 527832976197820416  200.0 49.0%
251313412 57575242343780352  191.0 73.8219895288%
19836844 514458622911610880  199.0 95.4773869347%
250243433 526767947994243072  200.0 100.0%
483838720 528180936366514178  200.0 88.0%
304754319 528186592952078337  200.0 87.0%
348700021 285520662200725505  194.0 98.9690721649%
310786758 425714121074417664  200.0 95.5%
249903862 526312476271710209  196.0 99.4897959184%
254669075 526535983827660800  199.0 91.4572864322%
411973356 527853857200959488  200.0 100.0%
604446758 525632657435394048  191.0 95.2879581152%
494816651 465064461754068992  199.0 97.4874371859%
259276692 528169780696469504  200.0 99.0%
395020551 526081296116629504  195.0 97.4358974359%
712847294 527644045615857664  198.0 96.9696969697%
430837427 519854167737647104  191.0 94.7643979058%
574364437 344573757261746176  173.0 97.1098265896%
189582195 525795561447104513  200.0 84.5%
426712822 527926164484915200  199.0 93.4673366834%
245806492 519039083524276224  199.0 96.9849246231%
301995414 527995514256502784  200.0 94.5%
302557552 528216825935699968  200.0 100.0%
984431078 527888981766049792  186.0 100.0%
38691820 528170865939075072  200.0 91.5%
726610974 528100454392016896  200.0 99.5%
347635175 526045176301490177  200.0 92.0%
514313379 521815048591654913  195.0 96.9230769231%
371137038 528141365205401600  199.0 97.4874371859%
1835710550 528213707235799040  200.0 100.0%
383171229 527750472271413248  188.0 98.4042553191%
505758321 528173435722010624  199.0 97.4874371859%
547708514 518437529658220544  200.0 99.0%
2322822561 528129190667620354  194.0 95.3608247423%
433309246 528185251148087296  200.0 97.0%
1352082282 365636579169013761  171.0 98.2456140351%
614965423 526066639951773696  200.0 98.5%
242253570 464526161360748544  194.0 97.9381443299%
27191126 527952176908222464  199.0 66.3316582915%
1542984872 454260477577547777  200.0 92.0%
179891586 527156346446028800  200.0 49.0%
325087695 520871296662380544  195.0 96.9230769231%
81628534 528126664383807488  200.0 89.0%
623989654 505018287076306944  189.0 96.2962962963%
62597821 527446836504563714  196.0 59.693877551%
610912538 526417908499357697  200.0 97.0%
37932948 527074345135243266  200.0 47.0%
390780867 528212305331240960  198.0 98.4848484848%
426822812 528074028951412736  200.0 97.0%
422328264 501371366474797056  193.0 95.8549222798%
2476901951 528123157379440640  200.0 93.5%
578592921 474877946927513601  199.0 45.7286432161%
326420893 528193031753588736  200.0 97.0%
310410764 427905463158865920  193.0 98.4455958549%
272840344 437231517992226816  196.0 78.5714285714%
226503883 527737408339836929  187.0 95.1871657754%
250597597 527789346984710144  200.0 99.0%
748028204 527865229820964864  196.0 99.4897959184%
547574493 528193333093756930  200.0 84.0%
243621219 504064215532191744  163.0 98.1595092025%
232997674 388978372992593920  193.0 91.1917098446%
891500593 527137443011510272  188.0 98.4042553191%
378808263 527729535094370304  200.0 100.0%
186979333 527154808650625026  200.0 56.0%
2345175791 496677236380930048  200.0 94.5%
22261536 528184430586630145  167.0 74.8502994012%
546312244 528205725122969601  199.0 91.4572864322%
815246234 528207024165646336  200.0 93.5%
182806233 528026602421387264  200.0 85.5%
206832678 493771342877949952  193.0 77.2020725389%
451418566 528215003841564672  200.0 63.5%
241161747 526445452896387072  200.0 91.5%
217606252 527874906596605953  196.0 55.1020408163%
324507583 524520717799280640  198.0 46.9696969697%
275114342 528166229903540226  200.0 99.0%
356486423 515200777606815744  191.0 96.8586387435%
51792690 355516673056448512  198.0 99.4949494949%
231683584 527935106808172544  199.0 100.0%
801596580 515336949029036033  198.0 98.9898989899%
373587694 480830127958687744  181.0 98.8950276243%
816199615 528205929150308353  189.0 96.8253968254%
1170439291 509273262329987073  200.0 91.5%
1203505640 527342102057742337  197.0 46.192893401%
1449990096 498237622381080576  181.0 99.4475138122%
133202168 517335167434641408  192.0 96.875%
136072354 528169397274554368  199.0 85.4271356784%
10174862 257159434298617856  189.0 69.3121693122%
603076393 488499170685112320  199.0 97.4874371859%
424168912 528202539037376512  200.0 85.5%
327515044 528216588478971904  200.0 94.5%
241447103 528178062886596612  198.0 98.9898989899%
434229318 505055497301409792  176.0 98.2954545455%
243559262 520227877434843136  198.0 91.4141414141%
161254837 518855293120159744  192.0 84.8958333333%
324319262 523618677887746048  190.0 91.5789473684%
1105581768 527453443401605121  199.0 72.864321608%
192634322 527053889472696323  195.0 96.4102564103%
284693482 527906598937985024  200.0 93.5%
403003728 528145400192983041  200.0 95.5%
392414041 519469114071744512  195.0 75.3846153846%
257681223 483313994082824192  191.0 81.1518324607%
125161387 528210827262689280  200.0 91.0%
356480760 528216049901379584  200.0 94.5%
408113550 528179962684399616  200.0 97.5%
471281067 257075279267258368  200.0 68.0%
856116007 398566505924681729  200.0 86.5%
1207341169 528220427668029440  194.0 98.9690721649%
1660411459 527929711339397120  200.0 98.0%
269037664 527801401402216448  199.0 81.9095477387%
248593074 495073885063479298  200.0 100.0%
535740380 527651692725415937  200.0 99.0%
492006081 525251632267685888  200.0 85.5%
255813479 528187808373297152  196.0 88.7755102041%
163507367 528213913209696256  200.0 69.5%
351686907 508602509779562496  198.0 46.9696969697%
774209340 528199672595116033  196.0 98.4693877551%
199639914 527712705453383680  195.0 98.4615384615%
514669801 527789395210801153  194.0 93.2989690722%
479878720 528170457380319234  200.0 100.0%
204386750 528166001221722112  200.0 82.0%
64762630 526433399242629121  200.0 99.5%
320980532 422806190587146240  196.0 98.9795918367%
1015222046 523939914816442370  188.0 85.6382978723%
173228600 498088457625817088  200.0 92.5%
364039960 528170351771938816  200.0 95.0%
634899462 528222669246705664  200.0 100.0%
411350863 527744010878611456  200.0 96.5%
779136122 528219635884113920  200.0 98.0%
232685635 526078285478764544  200.0 96.0%
1628654528 388799901502832640  200.0 97.5%
1021384370 391951867103936514  185.0 99.4594594595%
165744963 528217655413850112  200.0 80.0%
427425447 526631075296972800  188.0 90.9574468085%
329674946 527967497790574592  200.0 97.5%
964201393 528139521745899520  200.0 100.0%
415084442 527817985621102593  189.0 98.4126984127%
266545296 507187913030119424  198.0 45.9595959596%
222503559 527510116044898304  200.0 79.5%
514739582 516322876937351168  200.0 98.5%
105277775 527100775948763137  196.0 82.1428571429%
273085758 508499571257778176  195.0 98.4615384615%
1618980456 528076528089706496  200.0 96.0%
593462538 527875330631942145  197.0 82.7411167513%
826876896 527601247352680448  200.0 100.0%
587225310 527962493730037760  199.0 97.4874371859%
301618941 527719663590195200  196.0 86.2244897959%
377442188 526694045444079616  189.0 98.9417989418%
1925488124 527778272143097857  200.0 98.0%
333833401 527907236631154688  199.0 97.4874371859%
335516585 528143756357156864  200.0 98.0%
408466009 528008538019229696  200.0 96.0%
875779904 528205739894910976  200.0 98.5%
194069474 521011297257676800  199.0 100.0%
399747270 252519328879099904  192.0 98.4375%
735698948 520699379066224640  193.0 78.7564766839%
467357040 528089114973704193  199.0 91.4572864322%
424724667 528221576362479617  200.0 100.0%
485751057 328939126013444096  192.0 95.8333333333%
287634487 526860814813507584  196.0 93.3673469388%
283152917 487733488817557504  198.0 95.9595959596%
177280569 527717093962436608  200.0 70.5%
779363418 527799520822693889  200.0 98.5%
430203323 433567942257942528  199.0 98.4924623116%
152307867 528076934358372352  197.0 92.385786802%
461525904 528133862111461376  199.0 44.7236180905%
448232428 528137251406880769  193.0 96.3730569948%
463535249 523534630100561921  197.0 98.4771573604%
200703026 527840773690388480  196.0 93.8775510204%
1655695608 526304871880724482  200.0 96.5%
2598640867 528220092296073216  200.0 100.0%
188125020 527134030521962497  195.0 61.5384615385%
215483968 494129844913836035  180.0 85.5555555556%
118681683 527491598364327936  200.0 95.0%
202447547 510908227949568000  198.0 89.3939393939%
263225101 524610989107318784  192.0 98.4375%
545270935 527547870371524608  198.0 95.4545454545%
993594962 525796038892744704  197.0 97.9695431472%
244135947 528184365981765632  194.0 89.6907216495%
490510579 528221154574479360  200.0 99.5%
619201576 528217159756173312  200.0 99.0%
438117276 528140613279969281  200.0 97.5%
448202323 527998425841668096  198.0 98.9898989899%
272797309 514660033821294592  180.0 95.5555555556%
394983619 528173425458556930  199.0 93.9698492462%
535268729 527947155470696448  191.0 94.2408376963%
278649563 527924818067218433  200.0 99.0%
277732369 527422585794215936  200.0 80.5%
714901142 528222392804331521  200.0 100.0%
548641677 528194278044872705  197.0 90.3553299492%
257662811 528173042384384000  199.0 88.9447236181%
306679544 528147762940874753  200.0 97.5%
545107530 525614060125954049  198.0 96.9696969697%
244032217 527839422310400000  200.0 94.5%
436123389 528221521656164352  200.0 98.5%
43749520 527435993562222592  200.0 77.5%
104786043 528181890231328769  200.0 96.0%
167345656 523869119473405953  195.0 69.2307692308%
72814937 525168141140123649  196.0 97.9591836735%
246978214 213486632521842689  200.0 94.5%
33036416 522163660031279104  200.0 84.0%
283639842 528176590912376832  200.0 97.5%
324146130 528177865951432707  200.0 80.0%
412557584 232052002832666626  188.0 100.0%
249317472 527375410498387968  197.0 100.0%
521692859 524749100927836160  200.0 99.5%
502125510 528127283567927296  200.0 84.0%
30254305 527473031023960064  200.0 95.5%
328623644 524082067676872704  200.0 66.5%
2451649953 464531823541092352  189.0 96.8253968254%
131208045 527775402299641856  197.0 94.923857868%
1421522516 528222573122027520  200.0 100.0%
580676179 528225071735660544  200.0 96.5%
293948363 528035113750126592  200.0 100.0%
244592912 527810739910615044  198.0 98.4848484848%
574623936 474118616124645376  185.0 77.8378378378%
476056469 527862555193397248  196.0 93.3673469388%
310820226 282215615547203584  193.0 92.7461139896%
278741141 522171748976824320  190.0 95.7894736842%
494212687 527338065673482241  199.0 82.9145728643%
2321029940 528141962524631041  199.0 97.9899497487%
92822156 367680255529467905  200.0 99.0%
733502490 456006562172403712  200.0 92.5%
432498785 527882355420459008  183.0 98.3606557377%
728647080 527385165421498368  200.0 100.0%
362079402 527894210846785536  199.0 89.9497487437%
1140848352 527994763103207424  200.0 94.0%
143405680 528120454205026305  198.0 94.4444444444%
435773606 528219570960859137  200.0 100.0%
252181797 528024636584230912  195.0 75.8974358974%
450743546 485575287749373952  193.0 100.0%
239087172 525925128836632577  199.0 97.9899497487%
221654927 523943391126507520  199.0 82.9145728643%
246814808 307258087025303553  199.0 98.9949748744%
485851747 528219639952588801  200.0 95.5%
2453603377 528153459732647937  195.0 87.6923076923%
930616303 409223662806794240  180.0 95.5555555556%
1332703417 527209828285181952  192.0 95.8333333333%
1437971672 527657203692363776  196.0 86.7346938776%
282309884 525723871744241664  198.0 97.9797979798%
150777610 528201698817622016  200.0 75.0%
